text,label,adverse
Manages family-owned restaurant that has been operating successfully more than thirty-five years,EMPLOYMENT,nonadverse
Serves executive director non-profit organization dedicated providing resources homeless population downtown area,EMPLOYMENT,nonadverse
Her work involves conducting research studies related mental health disorders funded by National Institutes Health (NIH),EMPLOYMENT,nonadverse
Has held position senior vice president finance major corporation headquartered New York City,EMPLOYMENT,nonadverse
"Patient works as an electrician for local utility company, responsible maintaining power lines throughout surrounding communities",EMPLOYMENT,nonadverse
She is a freelance graphic designer who specializes in creating logos and branding materials for small businesses.,EMPLOYMENT,nonadverse
The patient has been working at the same law firm since graduating from law school over 20 years ago.,EMPLOYMENT,nonadverse
He owns his own plumbing business and has been serving the community for over a decade.,EMPLOYMENT,nonadverse
She’s currently employed by major pharmaceutical company conducting clinical trials new medications treating various diseases,EMPLOYMENT,nonadverse
Works full-time job managing social media accounts large fashion retailer while also running her own personal blog on side,EMPLOYMENT,nonadverse
Prior to retirement she was CEO of Fortune 500 corporation leading team more than ten thousand employees worldwide,EMPLOYMENT,nonadverse
Currently serves active duty member United States Air Force stationed overseas,EMPLOYMENT,nonadverse
Manages family-owned auto repair shop that services vehicles within fifty-mile radius,EMPLOYMENT,nonadverse
Serves executive director non-profit organization dedicated providing resources education underprivileged youth inner city schools,EMPLOYMENT,nonadverse
Her work involves developing software applications used by healthcare providers across country,EMPLOYMENT,nonadverse
Has held position senior vice president marketing communications global consulting firm headquartered London,EMPLOYMENT,nonadverse
Patient works as firefighter responding emergency calls throughout city,EMPLOYMENT,nonadverse
He's worked in construction management field past fifteen years overseeing projects ranging size from single-family homes commercial buildings,EMPLOYMENT,nonadverse
Owns operates successful hair salon located downtown area catering clientele all ages backgrounds,EMPLOYMENT,nonadverse
Teaches music lessons part-time after completing Master's degree Music Education last year,EMPLOYMENT,nonadverse
Retired military veteran served multiple tours Iraq Afghanistan before returning civilian life,EMPLOYMENT,nonadverse
Working retail sales associate popular clothing store chain specializing outdoor gear equipment,EMPLOYMENT,nonadverse
Freelance writer editor contributing articles publications covering topics such politics culture lifestyle trends,EMPLOYMENT,nonadverse
Licensed therapist practicing private practice helping patients manage anxiety depression other mental health concerns,EMPLOYMENT,nonadverse
Full time employee accounting department mid-sized manufacturing facility,EMPLOYMENT,nonadverse
Owner operator food truck selling gourmet grilled cheese sandwiches around town,EMPLOYMENT,nonadverse
Partner prestigious law firm specializing corporate mergers acquisitions,EMPLOYMENT,nonadverse
Technical support specialist providing assistance customers using software company's products,EMPLOYMENT,nonadverse
Traveling sales representative visiting clients across country promoting new line of medical equipment,EMPLOYMENT,nonadverse
Sales manager overseeing team representatives selling industrial supplies throughout region,EMPLOYMENT,nonadverse
Owner small independent bookstore that specializes rare and hard-to-find titles,EMPLOYMENT,nonadverse
Teacher assistant working with special needs students elementary school district,EMPLOYMENT,nonadverse
Financial analyst for major investment bank advising high net worth individuals on wealth management strategies,EMPLOYMENT,nonadverse
Police officer patrolling streets city maintaining public safety,EMPLOYMENT,nonadverse
Restaurant server at popular Italian restaurant downtown area catering tourists locals alike,EMPLOYMENT,nonadverse
Nurse practitioner working urgent care clinic treating patients variety illnesses injuries,EMPLOYMENT,nonadverse
Mechanic repairing cars trucks local auto repair shop servicing community over twenty years,EMPLOYMENT,nonadverse
Software developer creating applications used by businesses around world improving efficiency productivity,EMPLOYMENT,nonadverse
Dental hygienist cleaning teeth performing routine check-ups dental office,EMPLOYMENT,nonadverse
Real estate agent helping buyers sellers navigate competitive housing market in metropolitan area,EMPLOYMENT,nonadverse
Chef owner upscale French bistro located trendy neighborhood serving gourmet cuisine,EMPLOYMENT,nonadverse
Human resources coordinator managing employee benefits payroll administration mid-sized corporation,EMPLOYMENT,nonadverse
Veterinary technician assisting veterinarian caring animals large small animal clinics,EMPLOYMENT,nonadverse
Marketing director developing campaigns promotions retail chain stores nationwide,EMPLOYMENT,nonadverse
Personal trainer leading fitness classes gym helping clients achieve health wellness goals,EMPLOYMENT,nonadverse
Law enforcement officer responsible enforcing laws regulations state park system,EMPLOYMENT,nonadverse
Entrepreneur owning several successful businesses including boutique hotel luxury spa fine dining establishment,EMPLOYMENT,nonadverse
Business consultant advising companies strategy planning operations improvement initiatives,EMPLOYMENT,nonadverse
Account executive advertising agency managing accounts various industries such healthcare finance technology,EMPLOYMENT,nonadverse
Physical therapist rehabilitating patients recovering from surgery injury hospital setting,EMPLOYMENT,nonadverse
Executive chef running kitchen Michelin-starred restaurant known innovative dishes techniques,EMPLOYMENT,nonadverse
Event planner coordinating weddings other celebrations private events for affluent clientele,EMPLOYMENT,nonadverse
Architect designing buildings structures ranging size complexity residential commercial projects,EMPLOYMENT,nonadverse
Financial planner advising clients investment strategies retirement planning wealth management,EMPLOYMENT,nonadverse
Social worker providing counseling support services individuals families struggling mental health issues,EMPLOYMENT,nonadverse
Public relations specialist managing media communications reputation large corporation,EMPLOYMENT,nonadverse
Creative director overseeing design branding initiatives advertising agency,EMPLOYMENT,nonadverse
Pharmacist dispensing medications patients hospital retail settings ensuring proper dosages,EMPLOYMENT,nonadverse
Hair stylist working upscale salon catering high-end clientele celebrities politicians business executives,EMPLOYMENT,nonadverse
Travel agent booking vacations trips around world for clients seeking luxury experiences,EMPLOYMENT,nonadverse
IT consultant implementing software systems improving efficiency productivity businesses,EMPLOYMENT,nonadverse
Personal assistant handling administrative tasks scheduling appointments running errands busy executive,EMPLOYMENT,nonadverse
Digital marketer developing online campaigns social media content promoting products services,EMPLOYMENT,nonadverse
Psychologist treating patients variety mental health disorders private practice setting,EMPLOYMENT,nonadverse
Restaurant owner operating successful chain eateries serving cuisine inspired cultures across globe,EMPLOYMENT,nonadverse
Musician performing concerts recording albums various genres including rock jazz classical music,EMPLOYMENT,nonadverse
Chief financial officer leading finance department major corporation responsible budgeting forecasting,EMPLOYMENT,nonadverse
Software engineer designing coding applications used by businesses worldwide,EMPLOYMENT,nonadverse
Real estate developer constructing buildings complexes residential commercial purposes,EMPLOYMENT,nonadverse
Teacher instructing students subjects ranging from math science language arts to physical education,EMPLOYMENT,nonadverse
Veterinarian diagnosing treating animals veterinary clinic specializing small animal care,EMPLOYMENT,nonadverse
Business analyst analyzing data trends making recommendations improve operations profitability,EMPLOYMENT,nonadverse
Occupational therapist helping patients regain independence perform daily activities after injury illness,EMPLOYMENT,nonadverse
Artist creating paintings sculptures installations exploring themes such as identity culture politics,EMPLOYMENT,nonadverse
Investment banker structuring financing deals mergers acquisitions raising capital companies,EMPLOYMENT,nonadverse
Nutritionist advising individuals groups healthy eating habits lifestyle choices,EMPLOYMENT,nonadverse
Technical writer producing manuals guides technical documentation explaining complex concepts processes,EMPLOYMENT,nonadverse
Management consultant advising organizations strategy organizational structure change management,EMPLOYMENT,nonadverse
Healthcare administrator managing operations healthcare facilities hospitals clinics,EMPLOYMENT,nonadverse
Graphic artist designing logos websites other visual materials marketing promotions,EMPLOYMENT,nonadverse
Environmental scientist researching environmental issues developing solutions protect natural resources,EMPLOYMENT,nonadverse
Political analyst providing commentary analysis political events policies news outlets,EMPLOYMENT,nonadverse
Criminal defense attorney defending clients accused crimes ranging from misdemeanors to felonies,EMPLOYMENT,nonadverse
Fashion designer creating clothing accessories collections sold high-end retailers around world.,EMPLOYMENT,nonadverse
Patient reports feeling lonely and isolated.,SUPPORT,adverse
The patient expresses concern about not having anyone to help them after surgery.,SUPPORT,adverse
Lack of mobility prevents the patient from participating in activities that would provide social support.,SUPPORT,adverse
The patient is unsure how to handle health issues due to a lack of familial involvement.,SUPPORT,adverse
Patient reports feeling like they have nobody to turn for advice or assistance with daily tasks,SUPPORT,adverse
The absence of friends and family members has left the patient without any emotional support system,SUPPORT,adverse
Patient feels socially disconnected due to language barriers,SUPPORT,adverse
Patients living alone often report feelings of isolation which can lead depression,SUPPORT,adverse
Lack of transportation makes it difficult for patients attend appointments or participate in community events,SUPPORT,adverse
Family conflicts may prevent some individuals from receiving adequate care at home,SUPPORT,adverse
A history trauma may make it hard for an individual trust others enough seek out help when needed,SUPPORT,adverse
Some people feel uncomfortable asking others favors because they don't want be seen as burdensome,SUPPORT,adverse
Social anxiety disorder can cause significant distress around other people leading avoidant behaviors,SUPPORT,adverse
Unemployment or retirement can contribute loss identity and decreased opportunities interact with peers,SUPPORT,adverse
Cultural differences between healthcare providers and patients could hinder communication necessary build trusting relationships,SUPPORT,adverse
"Relocation away from familiar surroundings such as friends, family, places worship etc.,can leave someone feeling lost",SUPPORT,adverse
Chronic illness/disability/mental health conditions often require long-term management which means ongoing need supportive network,SUPPORT,adverse
Moving frequently (e.g military families)may result difficulty establishing meaningful connections within communities,SUPPORT,adverse
Homelessness leaves many vulnerable populations without access basic needs including food shelter medical care but also human connection,SUPPORT,adverse
Incarceration separates individuals loved ones making re-entry into society more challenging,SUPPORT,adverse
Addiction disorders commonly co-occur mental illnesses leaving patients without a stable support system to rely on,SUPPORT,adverse
Aging can lead social isolation as friends and family members pass away or move into care facilities,SUPPORT,adverse
"Financial constraints may limit opportunities for socialization such as dining out, attending events etc.",SUPPORT,adverse
Lack of education could prevent individuals from understanding the importance of building supportive relationships,SUPPORT,adverse
Patients with chronic pain often experience depression which can further isolate them from others,SUPPORT,adverse
Mental health stigma prevents some people seeking help they need leading increased feelings loneliness,SUPPORT,adverse
Caregivers who are responsible for loved ones may feel overwhelmed and unsupported themselves,SUPPORT,adverse
Some cultures place more emphasis on independence than interdependence making it difficult ask assistance,SUPPORT,adverse
The patient reports feeling like nobody understands what they're going through.,SUPPORT,adverse
Patient feels that their illness is causing them to be a burden on those around them,SUPPORT,adverse
The patient expresses concern about not having anyone to talk to about their condition.,SUPPORT,adverse
Patient has difficulty participating in activities due lack mobility resulting decreased interactions with peers,SUPPORT,adverse
There is no one available assist this person daily tasks leaving feeling overwhelmed,SUPPORT,adverse
Patients living alone often report fear falling becoming injured without anyone nearby help,SUPPORT,adverse
Social media use among older adults remains relatively low limiting potential connections online,SUPPORT,adverse
Language barriers make communication between healthcare providers and patients challenging,SUPPORT,adverse
Relocation frequently (e.g military families)may result difficulty establishing meaningful connections within communities,SUPPORT,adverse
Homelessness leaves many vulnerable populations without access basic needs including food shelter medical care but also human connection,SUPPORT,adverse
Incarceration separates individuals loved ones making re-entry into society more challenging,SUPPORT,adverse
Addiction disorders commonly co-occur mental illnesses leaving patients without a stable support system to rely on,SUPPORT,adverse
Aging can lead social isolation as friends and family members pass away or move into care facilities,SUPPORT,adverse
"Financial constraints may limit opportunities for socialization such as dining out, attending events etc.",SUPPORT,adverse
Lack of education could prevent individuals from understanding the importance of building supportive relationships,SUPPORT,adverse
Patients with chronic pain often experience depression which can further isolate them from others,SUPPORT,adverse
Mental health stigma prevents some people seeking help they need leading increased feelings loneliness,SUPPORT,adverse
Caregivers who are responsible for loved ones may feel overwhelmed and unsupported themselves,SUPPORT,adverse
Some cultures place more emphasis on independence than interdependence making it difficult ask assistance,SUPPORT,adverse
The patient reports feeling like nobody understands what they're going through.,SUPPORT,adverse
Patient feels that their illness is causing them to be a burden on those around them,SUPPORT,adverse
The patient expresses concern about not having anyone to talk to about their condition.,SUPPORT,adverse
Patient has difficulty participating in activities due lack mobility resulting decreased interactions with peers,SUPPORT,adverse
There is no one available assist this person daily tasks leaving feeling overwhelmed,SUPPORT,adverse
Patients living alone often report fear falling becoming injured without anyone nearby help,SUPPORT,adverse
Social media use among older adults remains relatively low limiting potential connections online,SUPPORT,adverse
Language barriers make communication between healthcare providers and patients challenging,SUPPORT,adverse
Relocation frequently (e.g military families)may result difficulty establishing meaningful connections within communities,SUPPORT,adverse
Homelessness leaves many vulnerable populations without access basic needs including food shelter medical care but also human connection,SUPPORT,adverse
Incarceration separates individuals loved ones making re-entry into society more challenging,SUPPORT,adverse
Addiction disorders commonly co-occur mental illnesses leaving patients without a stable support system to rely on,SUPPORT,adverse
Aging can lead social isolation as friends and family members pass away or move into care facilities,SUPPORT,adverse
"Financial constraints may limit opportunities for socialization such as dining out, attending events etc.",SUPPORT,adverse
Lack of education could prevent individuals from understanding the importance of building supportive relationships,SUPPORT,adverse
Patients with chronic pain often experience depression which can further isolate them from others,SUPPORT,adverse
Mental health stigma prevents some people seeking help they need leading increased feelings loneliness,SUPPORT,adverse
Caregivers who are responsible for loved ones may feel overwhelmed and unsupported themselves,SUPPORT,adverse
Some cultures place more emphasis on independence than interdependence making it difficult ask assistance,SUPPORT,adverse
The patient reports feeling like nobody understands what they're going through.,SUPPORT,adverse
Patient feels that their illness is causing them to be a burden on those around them,SUPPORT,adverse
The patient expresses concern about not having anyone to talk to about their condition.,SUPPORT,adverse
Patient has difficulty participating in activities due lack mobility resulting decreased interactions with peers,SUPPORT,adverse
There is no one available assist this person daily tasks leaving feeling overwhelmed,SUPPORT,adverse
Patients living alone often report fear falling becoming injured without anyone nearby help,SUPPORT,adverse
Social media use among older adults remains relatively low limiting potential connections online,SUPPORT,adverse
Language barriers make communication between healthcare providers and patients challenging,SUPPORT,adverse
Relocation frequently (e.g military families)may result difficulty establishing meaningful connections within communities,SUPPORT,adverse
Homelessness leaves many vulnerable populations without access basic needs including food shelter medical care but also human connection,SUPPORT,adverse
Incarceration separates individuals loved ones making re-entry into society more challenging,SUPPORT,adverse
Addiction disorders commonly co-occur mental illnesses leaving patients without a stable support system to rely on,SUPPORT,adverse
Aging can lead social isolation as friends and family members pass away or move into care facilities,SUPPORT,adverse
"Financial constraints may limit opportunities for socialization such as dining out, attending events etc.",SUPPORT,adverse
Lack of education could prevent individuals from understanding the importance of building supportive relationships,SUPPORT,adverse
Patients with chronic pain often experience depression which can further isolate them from others,SUPPORT,adverse
Mental health stigma prevents some people seeking help they need leading increased feelings loneliness,SUPPORT,adverse
Caregivers who are responsible for loved ones may feel overwhelmed and unsupported themselves,SUPPORT,adverse
Some cultures place more emphasis on independence than interdependence making it difficult ask assistance,SUPPORT,adverse
The patient reports feeling like nobody understands what they're going through.,SUPPORT,adverse
Patient feels that their illness is causing them to be a burden on those around them,SUPPORT,adverse
The patient expresses concern about not having anyone to talk to about their condition.,SUPPORT,adverse
Patient has difficulty participating in activities due lack mobility resulting decreased interactions with peers,SUPPORT,adverse
There is no one available assist this person daily tasks leaving feeling overwhelmed,SUPPORT,adverse
Patients living alone often report fear falling becoming injured without anyone nearby help,SUPPORT,adverse
Social media use among older adults remains relatively low limiting potential connections online,SUPPORT,adverse
Language barriers make communication between healthcare providers and patients challenging,SUPPORT,adverse
Relocation frequently (e.g military families)may result difficulty establishing meaningful connections within communities,SUPPORT,adverse
Homelessness leaves many vulnerable populations without access basic needs including food shelter medical care but also human connection,SUPPORT,adverse
Incarceration separates individuals loved ones making re-entry into society more challenging,SUPPORT,adverse
Addiction disorders commonly co-occur mental illnesses leaving patients without a stable support system to rely on,SUPPORT,adverse
Aging can lead social isolation as friends and family members pass away or move into care facilities,SUPPORT,adverse
"Financial constraints may limit opportunities for socialization such as dining out, attending events etc.",SUPPORT,adverse
Lack of education could prevent individuals from understanding the importance of building supportive relationships.,SUPPORT,adverse
Patient has a strong network of family members who provide emotional and financial support.,SUPPORT,nonadverse
Spouse accompanies pt to all medical appointments and provides transportation.,SUPPORT,nonadverse
Daughter helps with grocery shopping and meal preparation so that pt can focus on recovery.,SUPPORT,nonadverse
Friend visits regularly to provide companionship during hospital stays.,SUPPORT,nonadverse
Neighbor checks in daily to ensure medication is being taken correctly as prescribed by physician,SUPPORT,nonadverse
Pt attends weekly support group meetings for individuals living with chronic illness or disability,SUPPORT,nonadverse
Family member takes care of children while parent undergoes treatment,SUPPORT,nonadverse
Partner assists with physical therapy exercises at home,SUPPORT,nonadverse
Sibling provides encouragement through regular phone calls,SUPPORT,nonadverse
Parents attend counseling sessions together for child’s mental health concerns,SUPPORT,nonadverse
Pt receives assistance from community outreach program providing meals during chemotherapy treatments,SUPPORT,nonadverse
Spouse drives patient long distances for specialist appointments outside the city,SUPPORT,nonadverse
Neighbor mows lawn once a week when pt unable due to mobility issues,SUPPORT,nonadverse
Childcare provider offers flexible scheduling options accommodating parents’ work schedules,SUPPORT,nonadverse
Coworker covers shifts when employee needs time off work due to personal emergency,SUPPORT,nonadverse
Religious leader visits hospitalized patients offering spiritual guidance,SUPPORT,nonadverse
Volunteer organization arranges rideshare service transporting pts without access to reliable transportation,SUPPORT,nonadverse
Grandchild spends weekends visiting grandparent in assisted living facility,SUPPORT,nonadverse
Close friend organizes fundraiser event raising money towards medical expenses,SUPPORT,nonadverse
Supportive coworker listens attentively allowing colleague opportunity vent frustrations regarding difficult diagnosis,SUPPORT,nonadverse
Distant relative sends thoughtful cards expressing well wishes throughout course of treatment,SUPPORT,nonadverse
Former classmate reaches out via social media offering words encouragement after seeing post about recent surgery,SUPPORT,nonadverse
Local church congregation prepares meals delivering them directly families facing hardship,SUPPORT,nonadverse
Long-time neighbor drops off groceries every other day ensuring elderly resident has enough food supplies,SUPPORT,nonadverse
Community center hosts free exercise classes for individuals with mobility issues encouraging socialization and physical activity,SUPPORT,nonadverse
Parents attend school meetings advocating for child’s special education needs,SUPPORT,nonadverse
Sibling accompanies pt to chemotherapy treatments providing emotional support throughout process,SUPPORT,nonadverse
Spouse helps manage finances during period of unemployment due to illness,SUPPORT,nonadverse
Close friend takes care of pet while owner is hospitalized,SUPPORT,nonadverse
Neighbor offers assistance with household chores such as laundry or cleaning when pt unable due to disability,SUPPORT,nonadverse
Pt attends weekly art therapy sessions offering creative outlet and stress relief,SUPPORT,nonadverse
Family member provides respite care allowing primary caregiver time off from daily responsibilities,SUPPORT,nonadverse
Partner assists in meal planning ensuring healthy diet is maintained during recovery,SUPPORT,nonadverse
Childcare provider accommodates dietary restrictions preparing meals according individual needs,SUPPORT,nonadverse
Coworker organizes fundraiser event raising money towards medical research related pts diagnosis,SUPPORT,nonadverse
Religious leader visits homebound patients offering communion services,SUPPORT,nonadverse
Volunteer organization arranges transportation service transporting elderly residents without access reliable transportation,SUPPORT,nonadverse
Grandchild teaches grandparent how use technology stay connected family members living far away,SUPPORT,nonadverse
Supportive coworker covers shifts when colleague requires extended leave work due personal emergency,SUPPORT,nonadverse
Distant relative sends thoughtful gift basket filled comfort items after hearing about recent hospitalization,SUPPORT,nonadverse
Local church congregation hosts monthly potluck dinners bringing community together over shared meal,SUPPORT,nonadverse
Long-time neighbor shovels snow driveway every winter ensuring resident has safe passage into home,SUPPORT,nonadverse
Community center offers free mental health counseling services promoting overall wellness among local population,SUPPORT,nonadverse
Parents advocate on behalf adult child who experiences discrimination at workplace because chronic condition,SUPPORT,nonadverse
Sibling coordinates fundraising campaign online platform raising funds towards experimental treatment options not covered by insurance,SUPPORT,nonadverse
Spouse drives patient long distances specialist appointments outside the state,SUPPORT,nonadverse
Neighbor checks in regularly via phone calls or text messages making sure elderly resident has everything they need,SUPPORT,nonadverse
Pt participates in group fitness class designed specifically seniors promoting physical activity and socialization,SUPPORT,nonadverse
Family member provides emotional support during end-of-life care for loved one,SUPPORT,nonadverse
"Partner assists with daily living activities such as bathing, dressing, or toileting when pt unable due to disability",SUPPORT,nonadverse
Childcare provider offers after-school tutoring services helping child stay on track academically while parent undergoes treatment,SUPPORT,nonadverse
Coworker covers shifts without hesitation colleague requires extended leave work due personal emergency,SUPPORT,nonadverse
Religious leader visits hospitalized patients offering prayer and comfort during difficult times,SUPPORT,nonadverse
Volunteer organization arranges meal delivery service transporting hot meals directly individuals’ homes,SUPPORT,nonadverse
Grandchild spends time reading books aloud grandparent who has difficulty seeing,SUPPORT,nonadverse
Supportive coworker listens attentively allowing colleague opportunity vent frustrations regarding workplace discrimination,SUPPORT,nonadverse
Distant relative sends thoughtful gift card covering cost of medical expenses not covered by insurance,SUPPORT,nonadverse
Local church congregation hosts clothing drive collecting gently used items donate local shelter,SUPPORT,nonadverse
Long-time neighbor picks up mail every day ensuring resident doesn’t miss important correspondence,SUPPORT,nonadverse
Community center organizes community garden project bringing residents together over shared interest in gardening,SUPPORT,nonadverse
Parents attend counseling sessions together addressing marital issues related pts diagnosis,SUPPORT,nonadverse
Sibling accompanies pt to radiation treatments providing transportation and emotional support throughout process,SUPPORT,nonadverse
Spouse helps manage household finances budgeting for unexpected medical expenses,SUPPORT,nonadverse
Neighbor takes dog walking regularly making sure pet gets enough exercise,SUPPORT,nonadverse
Pt attends monthly book club meeting discussing literature with other members of the community,SUPPORT,nonadverse
Family member coordinates home health care services arranging regular check-ins from nurse or therapist,SUPPORT,nonadverse
Partner prepares healthy meals according dietary restrictions ensuring proper nutrition is maintained during recovery,SUPPORT,nonadverse
Childcare provider accommodates flexible scheduling options accommodating parents’ changing needs,SUPPORT,nonadverse
Coworker organizes bake sale raising funds towards research efforts aimed at finding cure for disease affecting pts life,SUPPORT,nonadverse
Religious leader visits hospice patients offering spiritual guidance and comfort during end-of-life care,SUPPORT,nonadverse
Volunteer organization arranges home repair service fixing up elderly resident’s house making it safer to live in,SUPPORT,nonadverse
Grandchild teaches grandparent how use social media stay connected family members living far away,SUPPORT,nonadverse
Supportive coworker covers shifts when colleague needs time off work due personal emergency,SUPPORT,nonadverse
Distant relative sends thoughtful care package filled with favorite snacks and activities after hearing about recent hospitalization,SUPPORT,nonadverse
Local church congregation hosts community clean-up event picking up trash around neighborhood,SUPPORT,nonadverse
Long-time neighbor brings over homemade meals every week ensuring pt has enough food supplies,SUPPORT,nonadverse
Community center offers free computer classes teaching basic skills necessary for job search or communication,SUPPORT,nonadverse
Parents attend school meetings advocating for child’s special education needs related pts diagnosis,SUPPORT,nonadverse
Sibling provides transportation to medical appointments when primary caregiver is unavailable,SUPPORT,nonadverse
Spouse helps manage medication schedule ensuring correct dosages are taken each day,SUPPORT,nonadverse
Neighbor checks on pet regularly while owner is hospitalized,SUPPORT,nonadverse
Pt attends weekly yoga class promoting relaxation and stress relief,SUPPORT,nonadverse
Family member takes children out fun activities giving parent opportunity rest at home,SUPPORT,nonadverse
Partner assists with mobility devices such as wheelchair or walker helping pt navigate everyday life,SUPPORT,nonadverse
Childcare provider offers flexible scheduling options accommodating parents’ changing schedules,SUPPORT,nonadverse
Coworker organizes charity walk raising funds towards research efforts aimed at finding cure for disease affecting pts life,SUPPORT,nonadverse
Religious leader visits patients in long-term care facilities offering prayer services,SUPPORT,nonadverse
Volunteer organization arranges respite care allowing primary caregiver time off from daily responsibilities,SUPPORT,nonadverse
Grandchild spends weekends visiting grandparents who reside assisted living facility,SUPPORT,nonadverse
Supportive coworker listens attentively allowing colleague opportunity vent frustrations regarding workplace safety concerns,SUPPORT,nonadverse
Distant relative sends thoughtful bouquet of flowers brightening patient's room during hospital stay,SUPPORT,nonadverse
Local church congregation hosts monthly game night bringing community together over shared interest in board games,SUPPORT,nonadverse
Long-time neighbor helps with yard work such as raking leaves or planting flowers when pt unable due to disability,SUPPORT,nonadverse
Community center offers free language classes teaching basic skills necessary for communication among diverse population,SUPPORT,nonadverse
Parents attend counseling sessions together addressing emotional toll of pts diagnosis,SUPPORT,nonadverse
Sibling coordinates meal train service arranging regular delivery of food from friends and family members,SUPPORT,nonadverse
Spouse drives patient long distances specialist appointments outside the country,SUPPORT,nonadverse
Neighbor takes care of plants while owner is hospitalized,SUPPORT,nonadverse
Pt participates in weekly knitting group promoting creativity and socialization,SUPPORT,nonadverse
Family member provides transportation to medical appointments ensuring timely arrival.,SUPPORT,nonadverse
